Iteration,Difficulty,Attempts,Backtracks,NearSolves,Resets,TimeTaken,GATime,BestFitness
# O,O,O,O,O,O,O,O,O,O

29,10,1,0,0,0,14,4.517,0.5883191
# Map Data Below
# O,O,O,O,O,O,O,O,O,O
# O,→,→,→,→,↓,D,O,O,O
# O,↑,D,O,P,→,↓,O,O,O
# O,↑,←,P,O,D,↓,O,O,O
# O,D,↑,←,P,↓,←,→,→,E
# O,O,P,↑,O,→,→,↑,D,O
# O,D,→,↑,O,#,O,O,#,O
# O,→,↑,P,O,O,O,O,#,O
# S,↑,P,O,O,#,O,O,#,O
# O,O,O,O,O,O,O,O,O,O

30,10,1,2,0,0,30.5,4.352,0.6111111
# Map Data Below
# O,O,O,O,O,O,O,O,O,O
# O,#,O,P,→,→,↓,O,O,O
# O,#,D,→,↑,P,↓,O,O,O
# O,O,#,↑,D,↓,←,O,O,O
# O,D,→,↑,O,↓,#,O,O,O
# O,→,↑,P,O,→,↓,D,#,O
# O,↑,P,O,O,P,→,↓,P,O
# O,↑,←,D,O,O,D,→,→,E
# S,→,↑,O,O,O,O,O,O,O
# O,O,O,O,O,O,O,O,O,O

31,10,1,1,0,0,19.5,4.324,0.5935673
# Map Data Below
# O,O,O,O,O,O,O,O,O,O
# O,D,→,→,→,→,↓,D,#,O
# O,→,↑,P,O,D,→,→,↓,O
# S,↑,P,#,#,O,P,↓,←,O
# O,O,↓,←,←,O,↓,←,P,O
# O,O,↓,P,↑,←,←,O,O,O
# O,#,→,↓,P,#,D,O,O,O
# O,O,D,→,→,→,→,→,↓,O
# O,O,O,O,O,O,O,D,→,E
# O,O,O,O,O,O,O,O,O,O

32,10,1,0,0,0,17,4.341,0.5921568
# Map Data Below
# O,O,O,O,O,O,O,O,O,O
# O,D,→,→,↓,P,O,P,O,O
# S,→,↑,#,→,→,→,↓,D,O
# O,O,P,O,O,O,P,→,↓,O
# O,#,O,O,P,#,↓,←,←,O
# O,D,↓,←,←,O,↓,O,D,O
# O,O,↓,P,↑,←,←,O,→,E
# O,#,→,↓,D,#,D,O,↑,O
# O,O,O,→,→,→,→,→,↑,O
# O,O,O,O,O,O,O,O,O,O

33,10,1,1,0,0,18,4.199,0.5946502
# Map Data Below
# O,O,O,O,O,O,O,O,O,O
# O,O,O,P,#,D,O,O,O,O
# O,O,P,→,→,↓,O,→,→,E
# O,→,→,↑,D,↓,O,↑,D,O
# O,↑,D,O,O,↓,#,↑,←,O
# O,↑,←,P,↓,←,O,#,↑,O
# O,D,↑,←,↓,P,O,O,↑,O
# O,→,→,↑,→,↓,P,#,↑,O
# S,↑,P,#,D,→,→,→,↑,O
# O,O,O,O,O,O,O,O,O,O

34,10,1,1,0,0,20.5,4.128,0.5895061
# Map Data Below
# O,O,O,O,O,O,O,O,O,O
# O,O,O,→,→,→,→,→,↓,O
# O,O,→,↑,P,#,O,O,↓,O
# O,O,↑,D,O,↓,←,←,←,O
# O,#,↑,←,←,↓,P,#,D,O
# O,P,O,D,↑,→,↓,D,→,E
# S,↓,#,→,↑,P,→,↓,↑,O
# O,→,→,↑,P,O,P,→,↑,O
# O,D,O,O,#,O,O,D,O,O
# O,O,O,O,O,O,O,O,O,O

35,10,1,3,0,0,35,4.372,0.5987654
# Map Data Below
# O,O,O,O,O,O,O,O,O,O
# S,→,→,↓,P,#,O,P,#,O
# O,#,O,→,→,→,→,→,↓,O
# O,O,↓,←,P,#,D,#,↓,O
# O,P,↓,↑,↓,←,←,P,↓,O
# O,↓,←,↑,←,D,↑,←,←,O
# O,↓,D,O,D,O,O,O,O,O
# O,→,→,→,↓,D,→,→,→,E
# O,O,D,O,→,→,↑,P,O,O
# O,O,O,O,O,O,O,O,O,O

36,10,1,0,0,0,16.5,4.425,0.5888889
# Map Data Below
# O,O,O,O,O,O,O,O,O,O
# S,↓,O,D,O,O,D,O,O,O
# O,→,→,→,→,→,↓,P,O,O
# O,P,O,P,#,O,→,↓,D,O
# O,#,#,O,O,P,↓,←,O,O
# O,↓,←,←,O,↓,←,#,O,O
# O,↓,P,↑,←,←,#,O,→,E
# O,→,↓,D,O,D,O,→,↑,O
# O,P,→,→,→,→,→,↑,D,O
# O,O,O,O,O,O,O,O,O,O

37,10,1,0,0,0,16.5,4.055,0.6120858
# Map Data Below
# O,O,O,O,O,O,O,O,O,O
# O,#,D,O,P,O,O,O,O,O
