Iteration,Difficulty,Attempts,Backtracks,NearSolves,Resets,TimeTaken,GATime,BestFitness
# O,O,↑,O,O,O,O,↓,→,E
# O,#,↑,#,O,#,O,→,↑,O
# O,#,↑,#,O,#,#,D,O,O
# O,#,↑,O,O,#,O,O,O,O
# S,→,↑,#,O,#,O,O,#,O
# O,O,O,O,O,O,O,O,O,O

31,4,1,3,0,0,20,0.252,0.8450292
# Map Data Below
# O,O,O,O,O,O,O,O,O,O
# S,→,↓,O,O,O,#,#,O,O
# O,P,↓,O,#,#,#,O,#,O
# O,O,→,↓,P,O,O,O,#,O
# O,O,D,↓,O,O,O,O,O,O
# O,↓,←,←,O,#,#,O,→,E
# O,→,→,→,→,→,→,→,↑,O
# O,D,O,#,O,#,#,O,#,O
# O,O,#,O,O,#,O,#,#,O
# O,O,O,O,O,O,O,O,O,O

32,5,1,3,0,0,24,0.228,0.7863635
# Map Data Below
# O,O,O,O,O,O,O,O,O,O
# O,#,O,#,O,#,#,O,O,O
# O,P,O,→,→,↓,D,#,O,O
# S,→,→,↑,P,↓,O,#,O,O
# O,#,O,D,↓,←,#,#,O,O
# O,O,↓,←,←,O,O,O,O,O
# O,O,↓,O,#,#,#,#,O,O
# O,O,→,→,→,↓,D,#,→,E
# O,#,P,O,O,→,→,→,↑,O
# O,O,O,O,O,O,O,O,O,O

33,6,1,1,0,0,29,0.621,0.7308081
# Map Data Below
# O,O,O,O,O,O,O,O,O,O
# O,O,#,O,O,O,O,O,#,O
# S,↓,P,#,O,#,O,D,O,O
# O,→,→,↓,O,#,O,→,↓,O
# O,#,D,→,→,→,→,↑,↓,O
# O,O,O,P,↓,←,←,←,←,O
# O,P,↓,←,←,#,#,O,D,O
# O,O,→,→,→,→,→,→,→,E
# O,#,O,#,#,#,O,O,#,O
# O,O,O,O,O,O,O,O,O,O

34,5,1,4,0,0,28,0.255,0.7589125
# Map Data Below
# O,O,O,O,O,O,O,O,O,O
# O,O,O,O,#,O,D,#,#,O
# O,O,#,O,O,#,→,→,↓,O
# O,→,→,→,→,↓,↑,#,↓,O
# S,↑,D,#,P,↓,↑,←,↓,O
# O,P,O,↓,←,←,D,↑,↓,O
# O,O,↓,←,D,#,→,↑,→,E
# O,O,↓,P,#,O,↑,P,#,O
# O,O,→,→,→,→,↑,#,#,O
# O,O,O,O,O,O,O,O,O,O

35,5,1,3,0,0,27,0.243,0.7589125
# Map Data Below
# O,O,O,O,O,O,O,O,O,O
# O,O,O,#,O,#,#,O,O,O
# S,↓,P,O,O,→,→,↓,D,O
# O,→,→,→,→,↑,P,↓,#,O
# O,O,#,D,↓,←,←,←,O,O
# O,↓,←,←,←,#,O,P,O,O
# O,↓,D,#,O,#,#,O,O,O
# O,→,→,→,→,→,→,→,→,E
# O,O,O,#,O,#,#,O,#,O
# O,O,O,O,O,O,O,O,O,O

36,5,1,3,0,0,35,0.268,0.7863635
# Map Data Below
# O,O,O,O,O,O,O,O,O,O
# O,#,#,O,P,O,O,#,O,O
# O,#,#,O,→,↓,O,O,O,O
# O,#,#,P,↑,↓,O,P,#,O
# O,#,→,→,↑,→,→,↓,O,O
# O,#,↑,D,#,D,↓,←,→,E
# O,O,↑,O,↓,←,←,O,↑,O
# O,O,↑,O,→,→,→,→,↑,O
# S,→,↑,#,D,O,#,O,O,O
# O,O,O,O,O,O,O,O,O,O

37,4,1,19,0,0,47,0.259,0.8888889
# Map Data Below
# O,O,O,O,O,O,O,O,O,O
# O,#,O,#,D,#,O,#,O,O
# O,O,#,O,→,→,↓,D,O,O
# S,↓,O,#,↑,O,→,↓,P,O
# O,↓,O,#,↑,↓,←,←,O,O
# O,→,→,→,↑,↓,O,O,#,O
# O,P,O,↓,←,←,O,O,#,O
# O,O,O,→,→,→,→,↓,D,O
# O,O,#,P,#,#,#,→,→,E
# O,O,O,O,O,O,O,O,O,O

38,3,1,5,0,0,26,0.141,0.7976188
# Map Data Below
# O,O,O,O,O,O,O,O,O,O
# S,↓,#,#,O,#,#,#,O,O
# O,↓,O,O,O,#,O,O,D,O
# O,↓,O,#,#,O,O,#,→,E
# O,↓,#,O,D,O,O,P,↑,O
# O,↓,O,O,→,→,→,↓,↑,O
# O,↓,#,O,↑,P,O,↓,↑,O
# O,→,→,→,↑,#,O,→,↑,O
# O,P,O,O,#,#,O,D,#,O
# O,O,O,O,O,O,O,O,O,O

39,4,1,3,0,0,19,0.233,0.8650793
# Map Data Below
# O,O,O,O,O,O,O,O,O,O
# S,→,→,↓,#,O,O,O,O,O
# O,#,O,↓,#,O,D,O,#,O
# O,O,#,→,→,→,→,→,↓,O
# O,#,#,P,#,O,O,P,↓,O
# O,#,#,O,O,O,↓,←,←,O
# O,#,O,#,#,O,→,→,→,E
# O,O,O,O,O,O,D,#,#,O
# O,O,O,#,O,#,O,O,O,O
# O,O,O,O,O,O,O,O,O,O

40,4,1,3,0,0,26,0.241,0.8650793
# Map Data Below
# O,O,O,O,O,O,O,O,O,O
# O,O,O,#,O,O,O,O,#,O
# O,O,O,O,P,O,#,#,#,O
# O,O,#,#,→,→,→,↓,D,O
# S,→,↓,O,↑,←,←,→,↓,O
# O,P,↓,#,O,D,↑,#,↓,O
# O,#,→,→,→,→,↑,O,↓,O
# O,O,D,O,#,P,O,O,↓,O
# O,#,O,O,O,#,#,#,→,E
# O,O,O,O,O,O,O,O,O,O

41,5,1,1,0,0,24,0.243,0.7547846
# Map Data Below
# O,O,O,O,O,O,O,O,O,O
# O,O,P,#,D,O,O,#,O,O
# O,O,→,→,↓,P,#,#,#,O
# O,#,↑,#,→,→,→,→,↓,O
# O,D,↑,#,#,O,O,D,↓,O
# O,→,↑,O,O,O,#,#,↓,O
# O,↑,←,←,#,O,O,O,↓,O
# S,→,→,↑,P,O,#,O,→,E
# O,#,O,O,O,O,O,#,O,O
# O,O,O,O,O,O,O,O,O,O

42,4,1,38,0,0,67,0.247,0.8650793
# Map Data Below
# O,O,O,O,O,O,O,O,O,O
# S,→,→,→,→,→,↓,D,O,O
# O,O,#,#,P,O,→,↓,O,O
# O,O,#,O,#,#,O,↓,#,O
# O,#,O,O,O,↓,←,←,O,O
# O,O,P,↓,←,←,O,P,#,O
# O,↓,←,←,#,D,#,O,O,O
# O,↓,D,#,#,O,O,#,O,O
