Iteration,Difficulty,Attempts,Backtracks,NearSolves,Resets,TimeTaken,GATime,BestFitness
# O,O,→,→,→,→,↑,#,O,O
# O,#,P,#,O,O,O,#,O,O
# O,O,O,O,O,O,O,O,O,O

34,5,1,0,0,0,46,0,0
# Map Data Below
# O,O,O,O,O,O,O,O,O,O
# O,O,O,#,#,O,P,O,#,O
# O,P,→,→,→,→,↓,O,#,O
# O,→,↑,D,#,O,↓,O,O,O
# O,↑,O,O,O,O,→,→,↓,O
# O,↑,O,#,#,#,D,O,↓,O
# O,↑,O,O,O,O,#,O,↓,O
# O,↑,O,#,O,#,#,O,→,E
# S,↑,O,O,O,#,O,O,O,O
# O,O,O,O,O,O,O,O,O,O

35,5,2,23,0,1,164,0,0
# Map Data Below
# O,O,O,O,O,O,O,O,O,O
# O,#,O,O,O,#,O,D,→,E
# O,O,O,#,#,O,#,→,↑,O
# O,#,O,#,#,O,D,↑,←,O
# O,O,O,P,O,O,→,↓,↑,O
# O,O,P,→,→,→,↑,↓,↑,O
# O,O,→,↑,D,#,↓,←,↑,O
# S,→,↑,#,O,O,→,→,↑,O
# O,#,#,O,O,O,P,#,O,O
# O,O,O,O,O,O,O,O,O,O

36,5,1,1,0,0,64,0,0
# Map Data Below
# O,O,O,O,O,O,O,O,O,O
# O,#,O,O,#,#,D,O,O,O
# O,O,#,P,#,#,→,→,→,E
# O,O,O,→,→,→,↑,P,#,O
# O,O,O,↑,←,O,D,O,O,O
# O,O,O,P,↑,O,O,O,O,O
# O,O,#,→,↑,#,#,O,O,O
# O,O,O,↑,D,#,O,O,O,O
# S,→,→,↑,O,#,O,O,#,O
# O,O,O,O,O,O,O,O,O,O

37,5,1,0,0,0,36,0,0
# Map Data Below
# O,O,O,O,O,O,O,O,O,O
# O,O,O,O,O,#,#,#,O,O
# S,→,→,↓,D,O,O,O,#,O
# O,P,O,→,↓,O,O,O,O,O
# O,#,O,O,↓,O,O,D,→,E
# O,#,O,O,↓,O,#,→,↑,O
# O,O,O,O,→,→,→,↑,O,O
# O,#,#,O,P,#,O,#,O,O
# O,O,O,O,#,#,O,O,O,O
# O,O,O,O,O,O,O,O,O,O

38,5,1,0,0,0,50,0,0
# Map Data Below
# O,O,O,O,O,O,O,O,O,O
# O,O,O,O,O,#,#,O,O,O
# O,O,O,P,#,O,O,#,#,O
# S,→,→,↓,O,O,O,P,#,O
# O,↓,←,←,#,O,#,→,→,E
# O,↓,O,#,#,O,O,↑,D,O
# O,→,→,→,→,→,→,↑,#,O
# O,D,O,O,#,O,#,O,O,O
# O,O,O,O,O,O,O,O,O,O
# O,O,O,O,O,O,O,O,O,O

39,5,1,2,0,0,82,0,0
# Map Data Below
# O,O,O,O,O,O,O,O,O,O
# O,O,O,#,O,#,#,#,O,O
# O,O,P,O,#,#,#,P,O,O
# O,#,→,→,→,↓,O,→,↓,O
# O,O,↑,←,#,→,→,↑,↓,O
# O,O,D,↑,O,D,#,↓,←,O
# O,#,→,↑,O,O,O,↓,→,E
# S,→,↑,O,#,O,O,→,↑,O
# O,O,P,O,#,O,O,D,O,O
# O,O,O,O,O,O,O,O,O,O

40,5,2,35,0,1,168,0,0
# Map Data Below
# O,O,O,O,O,O,O,O,O,O
# O,O,O,#,O,#,O,O,#,O
# O,O,O,O,#,O,P,O,O,O
# S,→,→,→,→,↓,→,↓,O,O
# O,O,#,O,P,↓,↑,↓,#,O
# O,O,O,D,↓,←,↑,↓,O,O
# O,O,O,#,→,→,↑,↓,→,E
# O,O,O,#,O,#,O,→,↑,O
# O,O,#,#,O,#,#,D,O,O
# O,O,O,O,O,O,O,O,O,O

41,5,3,52,1,2,290,0,0
# Map Data Below
# O,O,O,O,O,O,O,O,O,O
# O,O,O,→,→,→,→,→,↓,O
# O,→,→,↑,P,O,O,O,↓,O
# O,↑,↓,←,←,O,#,O,→,E
# O,↑,←,O,↑,#,O,#,#,O
# O,O,D,#,↑,#,O,O,O,O
# S,→,→,→,↑,P,O,O,O,O
# O,#,O,O,D,O,#,#,O,O
# O,O,O,#,#,#,O,O,#,O
# O,O,O,O,O,O,O,O,O,O

42,5,1,6,0,0,106,0,0
# Map Data Below
# O,O,O,O,O,O,O,O,O,O
