Iteration,Difficulty,Attempts,Backtracks,NearSolves,Resets,TimeTaken,GATime,BestFitness
# O,O,O,O,O,#,O,O,O,O
# O,#,O,#,O,O,O,#,O,O
# O,O,#,O,#,#,O,O,#,O
# O,O,O,O,O,O,O,O,O,O

57,1,1,9,0,0,62,0.104,0.7654321
# Map Data Below
# O,O,O,O,O,O,O,O,O,O
# O,O,O,O,#,O,#,#,O,O
# O,P,#,#,#,#,O,#,O,O
# O,→,→,→,→,→,→,→,→,E
# O,↑,O,O,O,D,#,#,O,O
# O,↑,O,O,O,O,#,O,O,O
# O,↑,O,O,O,O,#,O,#,O
# O,↑,O,#,O,#,#,O,O,O
# S,↑,O,#,O,O,#,O,O,O
# O,O,O,O,O,O,O,O,O,O

58,1,1,5,0,0,38,0.114,0.7654321
# Map Data Below
# O,O,O,O,O,O,O,O,O,O
# S,→,→,→,↓,D,O,#,O,O
# O,P,O,O,→,→,→,→,→,E
# O,O,#,#,#,#,O,#,O,O
# O,O,#,O,#,O,#,O,O,O
# O,#,#,O,O,O,O,#,O,O
# O,#,O,O,#,O,O,O,O,O
# O,O,#,#,O,O,O,#,O,O
# O,O,#,#,#,O,O,O,O,O
# O,O,O,O,O,O,O,O,O,O

59,2,1,0,0,0,22,0.135,0.715368
# Map Data Below
# O,O,O,O,O,O,O,O,O,O
# O,O,O,O,O,#,O,O,#,O
# O,O,#,O,#,O,O,#,#,O
# O,O,O,O,#,O,#,O,→,E
# S,→,→,→,→,→,→,→,↑,O
# O,O,#,P,#,O,D,#,O,O
# O,O,O,O,#,O,O,#,O,O
# O,#,O,O,#,O,#,O,O,O
# O,O,O,#,O,#,#,O,#,O
# O,O,O,O,O,O,O,O,O,O

60,1,1,14,0,0,66,0.119,0.7654321
# Map Data Below
# O,O,O,O,O,O,O,O,O,O
# O,O,O,O,#,O,#,O,→,E
# O,O,O,O,O,#,#,O,↑,O
# O,O,O,O,O,O,O,O,↑,O
# O,O,#,O,O,O,#,O,↑,O
# O,#,#,#,O,#,P,#,↑,O
# S,→,→,→,→,→,→,→,↑,O
# O,#,O,#,O,#,D,#,#,O
# O,O,O,O,#,#,O,O,O,O
# O,O,O,O,O,O,O,O,O,O

61,2,1,0,0,0,22,0.125,0.715368
# Map Data Below
# O,O,O,O,O,O,O,O,O,O
# O,O,#,O,O,O,O,O,#,O
# O,#,O,O,O,D,#,#,→,E
# S,→,→,→,→,→,→,→,↑,O
# O,O,O,O,P,#,O,#,O,O
# O,O,#,O,O,#,O,#,O,O
# O,#,#,O,#,#,O,O,O,O
# O,#,O,#,O,O,O,#,#,O
# O,O,O,O,O,#,O,O,#,O
# O,O,O,O,O,O,O,O,O,O

62,1,1,17,0,0,78,0.112,1
# Map Data Below
# O,O,O,O,O,O,O,O,O,O
# O,#,#,#,O,#,#,#,O,O
# O,O,O,O,O,P,O,O,D,O
# S,→,→,→,→,→,→,→,↓,O
# O,#,O,O,O,O,O,O,↓,O
# O,O,#,#,O,O,O,#,↓,O
# O,O,O,O,#,O,O,#,↓,O
# O,O,O,O,O,#,O,#,↓,O
# O,#,#,O,#,#,O,O,→,E
# O,O,O,O,O,O,O,O,O,O

63,2,1,0,0,0,20,0.121,0.715368
# Map Data Below
# O,O,O,O,O,O,O,O,O,O
# O,#,#,O,D,O,O,O,O,O
# S,→,→,→,→,→,→,→,→,E
# O,P,O,O,O,#,#,O,#,O
# O,O,O,O,O,#,#,#,#,O
# O,O,O,#,O,#,#,O,#,O
# O,O,#,O,O,#,O,O,O,O
# O,O,O,O,O,O,#,#,O,O
# O,#,O,O,#,O,#,O,O,O
# O,O,O,O,O,O,O,O,O,O

64,2,1,0,0,0,34,0.13,0.715368
# Map Data Below
# O,O,O,O,O,O,O,O,O,O
# O,O,O,O,#,O,O,#,#,O
# O,#,P,#,O,O,O,O,#,O
# O,O,→,→,→,→,→,→,→,E
# O,#,↑,O,#,O,D,O,O,O
# O,#,↑,O,O,#,O,O,#,O
# O,#,↑,#,#,O,#,O,O,O
# O,O,↑,O,#,#,O,#,O,O
# S,→,↑,O,O,O,O,O,O,O
# O,O,O,O,O,O,O,O,O,O

65,2,1,6,0,0,46,0.128,0.6964285
# Map Data Below
# O,O,O,O,O,O,O,O,O,O
# O,O,#,O,#,O,O,O,#,O
# O,O,O,O,#,O,O,O,#,O
# O,O,#,#,#,O,O,#,→,E
# O,O,O,O,O,#,O,#,↑,O
# O,O,O,O,O,O,O,#,↑,O
# O,O,O,O,#,O,#,#,↑,O
# O,O,P,#,D,#,#,O,↑,O
# S,→,→,→,→,→,→,→,↑,O
# O,O,O,O,O,O,O,O,O,O

66,2,1,0,0,0,30,0.117,0.715368
# Map Data Below
# O,O,O,O,O,O,O,O,O,O
# O,O,#,O,O,#,#,O,#,O
# O,O,O,O,#,#,O,#,O,O
# S,→,→,→,→,↓,P,O,O,O
# O,#,#,O,↓,←,O,O,O,O
# O,O,#,O,↓,O,O,O,#,O
# O,O,O,#,→,→,→,→,→,E
# O,O,#,O,D,#,O,#,O,O
# O,O,O,#,O,O,#,O,#,O
# O,O,O,O,O,O,O,O,O,O

67,2,1,0,0,0,30,0.133,0.6964285
# Map Data Below
# O,O,O,O,O,O,O,O,O,O
# S,→,→,→,→,→,↓,O,O,O
# O,O,O,O,O,O,↓,#,#,O
# O,#,O,O,O,#,↓,O,O,O
# O,#,#,#,O,O,↓,O,O,O
# O,#,#,O,#,O,↓,O,O,O
# O,O,#,O,#,D,→,→,→,E
# O,O,#,O,O,O,P,#,O,O
# O,#,#,O,O,O,#,O,#,O
# O,O,O,O,O,O,O,O,O,O

68,2,1,0,0,0,30,0.13,0.6997436
# Map Data Below
# O,O,O,O,O,O,O,O,O,O
# O,#,#,#,O,O,O,#,O,O
# O,O,O,O,#,#,O,O,#,O
# S,→,→,→,→,→,→,↓,O,O
# O,P,O,O,O,#,O,↓,O,O
# O,O,O,#,O,#,O,↓,#,O
# O,O,#,O,#,O,O,↓,→,E
# O,#,#,O,O,#,#,→,↑,O
# O,#,O,O,O,O,O,D,O,O
# O,O,O,O,O,O,O,O,O,O

69,1,1,11,0,0,66,0.099,0.7654321
# Map Data Below
# O,O,O,O,O,O,O,O,O,O
# O,#,#,#,#,#,O,O,→,E
# O,#,O,O,O,O,O,O,↑,O
# O,O,#,O,O,#,#,O,↑,O
# O,O,O,#,O,P,O,#,↑,O
# O,→,→,→,→,→,→,→,↑,O
# S,↑,P,#,O,O,O,#,D,O
# O,D,O,#,O,O,O,O,#,O
# O,#,O,O,O,O,#,O,#,O
# O,O,O,O,O,O,O,O,O,O

70,2,1,0,0,0,22,0.133,0.715368
# Map Data Below
# O,O,O,O,O,O,O,O,O,O
# O,#,O,#,#,O,O,O,O,O
# O,O,O,#,O,#,O,#,O,O
# O,O,O,O,O,#,#,O,O,O
# O,#,O,O,O,O,#,O,O,O
# S,→,→,→,→,→,↓,P,O,O
# O,#,#,#,O,O,→,→,→,E
# O,O,O,O,#,#,D,#,O,O
# O,O,O,#,#,O,#,#,O,O
# O,O,O,O,O,O,O,O,O,O

71,1,2,13,0,1,134,0.113,1
# Map Data Below
# O,O,O,O,O,O,O,O,O,O
# O,#,O,O,#,O,#,O,#,O
# O,O,O,P,O,#,D,#,O,O
# O,O,O,→,→,→,→,→,→,E
# O,#,O,↑,#,O,O,#,#,O
# O,O,O,↑,O,#,O,O,O,O
# O,#,#,↑,O,O,O,O,O,O
# O,O,O,↑,#,#,O,#,O,O
# S,→,→,↑,O,O,O,#,#,O
# O,O,O,O,O,O,O,O,O,O

72,2,1,1,0,0,24,0.13,0.715368
# Map Data Below
# O,O,O,O,O,O,O,O,O,O
# O,#,O,#,O,O,O,O,O,O
# O,#,O,#,O,#,O,#,O,O
# O,#,O,#,O,O,#,#,#,O
# O,O,O,#,#,O,O,O,#,O
# O,#,O,O,O,O,O,O,O,O
# O,O,#,D,O,#,O,#,#,O
# S,→,→,→,→,→,→,→,→,E
# O,O,O,P,O,O,O,#,O,O
# O,O,O,O,O,O,O,O,O,O

73,2,1,0,0,0,30,0.122,0.6997436
# Map Data Below
# O,O,O,O,O,O,O,O,O,O
# S,→,→,→,↓,O,#,#,O,O
# O,O,O,O,↓,O,O,O,O,O
# O,#,#,O,↓,#,#,O,O,O
# O,O,O,O,↓,#,#,#,O,O
# O,O,O,#,↓,O,O,O,D,O
# O,O,#,#,→,→,→,→,→,E
# O,O,#,O,P,O,#,O,#,O
# O,#,O,#,O,O,#,O,O,O
# O,O,O,O,O,O,O,O,O,O

74,2,1,0,0,0,30,0.168,0.6964285
# Map Data Below
# O,O,O,O,O,O,O,O,O,O
# O,#,O,O,#,O,O,O,O,O
# O,O,O,O,O,P,O,O,O,O
# O,#,O,O,O,→,→,↓,O,O
# O,#,O,O,#,↑,#,↓,#,O
# O,#,O,D,O,↑,#,→,→,E
# S,→,→,→,→,↑,#,D,#,O
# O,O,#,P,#,#,#,O,#,O
# O,O,O,#,O,O,O,O,#,O
# O,O,O,O,O,O,O,O,O,O

75,1,2,17,0,1,120,0.095,1
# Map Data Below
# O,O,O,O,O,O,O,O,O,O
# O,O,O,O,#,#,O,O,O,O
# O,#,#,O,O,#,O,#,O,O
# O,O,#,O,#,#,O,O,→,E
# O,O,#,O,O,O,#,O,↑,O
# O,O,O,O,O,P,O,#,↑,O
# S,→,→,→,→,→,→,↓,↑,O
# O,#,O,O,O,#,O,→,↑,O
# O,#,O,O,#,#,#,D,O,O
# O,O,O,O,O,O,O,O,O,O

76,1,1,3,0,0,40,0.108,0.7654321
# Map Data Below
# O,O,O,O,O,O,O,O,O,O
# O,O,#,O,#,O,#,O,#,O
# O,O,#,#,O,O,O,O,O,O
# O,#,#,#,O,O,O,#,O,O
# O,O,O,#,O,#,O,#,O,O
# O,O,#,O,#,P,O,O,O,O
# S,→,→,→,→,→,→,→,→,E
# O,#,#,O,O,O,#,D,O,O
# O,O,O,O,O,O,#,#,O,O
# O,O,O,O,O,O,O,O,O,O

77,1,1,8,0,0,54,0.108,1
# Map Data Below
# O,O,O,O,O,O,O,O,O,O
# O,O,#,O,O,#,#,O,O,O
# O,O,#,O,O,O,O,O,O,O
# O,#,#,O,#,#,O,O,O,O
# O,O,O,#,#,O,D,O,#,O
# O,→,→,→,→,→,→,→,→,E
# S,↑,P,#,O,#,O,#,#,O
# O,O,O,O,O,O,#,#,#,O
# O,O,O,#,O,O,#,O,O,O
# O,O,O,O,O,O,O,O,O,O

78,2,1,0,0,0,20,0.123,0.6964285
# Map Data Below
# O,O,O,O,O,O,O,O,O,O
# O,#,O,P,O,O,#,O,D,O
# S,→,→,→,→,→,→,→,→,E
# O,#,O,O,O,#,O,O,O,O
# O,#,O,O,O,O,O,O,O,O
# O,O,O,#,#,O,O,#,O,O
# O,O,#,#,#,O,O,O,#,O
# O,#,O,O,O,#,#,#,#,O
# O,O,O,#,O,#,#,O,O,O
# O,O,O,O,O,O,O,O,O,O

79,2,1,1,0,0,38,0.121,0.6964285
# Map Data Below
# O,O,O,O,O,O,O,O,O,O
# O,#,#,O,O,#,O,#,#,O
# O,#,#,O,O,O,O,O,O,O
# O,#,#,O,O,O,O,O,#,O
# O,#,O,P,#,O,O,O,→,E
# S,→,→,→,→,→,→,↓,↑,O
# O,O,#,O,#,O,O,↓,↑,O
# O,O,O,O,#,O,O,→,↑,O
# O,#,#,O,O,O,O,D,#,O
# O,O,O,O,O,O,O,O,O,O

80,2,1,0,0,0,30,0.129,0.715368
# Map Data Below
# O,O,O,O,O,O,O,O,O,O
# O,O,O,#,O,O,O,O,→,E
# O,#,O,O,O,O,O,O,↑,O
# O,O,#,#,#,O,O,P,↑,O
# S,→,→,→,→,→,→,↓,↑,O
# O,#,#,#,O,O,D,→,↑,O
# O,O,#,O,O,O,#,O,O,O
# O,#,O,#,#,#,O,O,O,O
# O,O,O,#,O,#,#,#,O,O
# O,O,O,O,O,O,O,O,O,O

81,2,1,1,0,0,34,0.12,0.7147436
# Map Data Below
# O,O,O,O,O,O,O,O,O,O
# O,O,D,O,O,O,O,O,O,O
# S,→,→,→,→,→,→,→,↓,O
# O,P,O,O,#,O,#,O,↓,O
# O,#,O,O,O,#,O,O,↓,O
# O,#,O,#,O,#,#,O,↓,O
# O,#,#,O,#,#,O,#,↓,O
# O,O,O,#,O,O,#,O,→,E
# O,#,O,O,O,#,O,#,O,O
# O,O,O,O,O,O,O,O,O,O

82,2,1,0,0,0,38,0.128,0.7147436
# Map Data Below
# O,O,O,O,O,O,O,O,O,O
# O,O,O,#,O,O,#,O,O,O
# O,P,O,O,O,O,P,→,↓,O
# S,→,→,→,→,→,→,↑,↓,O
# O,O,O,#,O,#,O,D,↓,O
# O,O,O,O,O,O,O,#,↓,O
# O,#,O,O,#,#,#,#,→,E
# O,O,O,O,#,O,#,#,D,O
# O,#,O,#,#,O,#,O,#,O
# O,O,O,O,O,O,O,O,O,O

83,1,2,32,0,1,180,0.1,1
# Map Data Below
# O,O,O,O,O,O,O,O,O,O
# O,O,O,P,O,D,#,O,#,O
# O,O,O,→,→,→,→,→,→,E
# O,O,O,↑,←,O,#,#,O,O
# O,#,O,P,↑,#,O,#,#,O
# S,→,→,→,↑,D,#,#,O,O
# O,O,#,O,O,O,O,O,#,O
# O,O,O,O,#,#,O,O,#,O
# O,O,O,#,O,O,#,O,#,O
# O,O,O,O,O,O,O,O,O,O

84,2,1,1,0,0,24,0.121,0.6997436
# Map Data Below
# O,O,O,O,O,O,O,O,O,O
# O,O,O,#,#,O,O,#,#,O
# O,#,O,O,O,O,#,#,#,O
# O,O,O,#,O,O,O,O,O,O
# O,#,O,O,O,O,#,#,O,O
# O,P,#,O,O,O,O,#,#,O
# S,→,→,→,→,→,→,→,→,E
# O,D,O,O,O,#,#,O,O,O
# O,O,#,O,#,O,O,#,O,O
# O,O,O,O,O,O,O,O,O,O

85,1,1,0,0,0,54,0.1,0.7654321
# Map Data Below
# O,O,O,O,O,O,O,O,O,O
# O,#,#,#,O,O,#,O,O,O
# O,O,#,#,#,O,#,#,O,O
# S,↓,O,O,O,O,O,O,#,O
# O,↓,O,O,#,O,O,#,O,O
# O,↓,#,#,O,#,D,O,#,O
# O,↓,#,O,O,O,→,→,→,E
# O,→,→,→,→,→,↑,P,O,O
# O,P,O,D,O,O,#,O,O,O
# O,O,O,O,O,O,O,O,O,O

86,1,2,35,1,1,122,0.1,0.7654321
# Map Data Below
# O,O,O,O,O,O,O,O,O,O
# O,#,O,#,O,O,O,O,#,O
# O,O,O,#,O,O,O,#,#,O
# O,#,#,#,O,#,P,O,#,O
# S,→,→,→,→,→,↓,#,O,O
# O,#,O,O,O,O,→,→,→,E
# O,O,O,O,#,O,D,O,#,O
# O,O,O,#,O,O,#,O,O,O
# O,#,#,O,O,O,#,O,O,O
# O,O,O,O,O,O,O,O,O,O

87,2,1,0,0,0,22,0.128,0.6997436
# Map Data Below
# O,O,O,O,O,O,O,O,O,O
# O,O,O,#,#,O,#,O,#,O
# O,O,O,#,O,O,O,O,O,O
# O,#,O,O,#,O,D,O,#,O
# O,O,O,#,O,O,→,→,→,E
# S,→,→,→,→,→,↑,O,O,O
# O,O,#,O,P,#,O,O,#,O
# O,#,O,O,#,#,#,O,O,O
# O,#,#,O,O,O,O,#,#,O
# O,O,O,O,O,O,O,O,O,O

88,1,3,41,1,2,188,0.098,1
# Map Data Below
# O,O,O,O,O,O,O,O,O,O
# O,O,#,#,#,O,O,O,O,O
# O,O,#,D,#,O,O,#,O,O
# O,O,O,→,→,→,→,→,→,E
# O,O,#,↑,←,O,O,O,#,O
# O,→,→,→,↑,#,#,O,O,O
# S,↑,P,#,P,O,#,O,O,O
# O,D,O,O,#,O,#,#,#,O
# O,#,O,O,O,O,O,#,O,O
# O,O,O,O,O,O,O,O,O,O

89,2,1,0,0,0,24,0.136,0.6964285
# Map Data Below
# O,O,O,O,O,O,O,O,O,O
# O,O,#,#,O,#,O,O,O,O
# O,O,O,O,#,O,P,O,#,O
# S,→,→,→,→,→,→,→,→,E
# O,#,#,O,#,O,D,O,O,O
# O,O,O,#,O,#,O,O,#,O
# O,#,#,O,O,O,#,O,#,O
# O,#,O,#,O,#,O,O,O,O
# O,O,#,#,O,O,O,O,O,O
# O,O,O,O,O,O,O,O,O,O

90,2,1,0,0,0,30,0.129,0.715368
# Map Data Below
# O,O,O,O,O,O,O,O,O,O
# O,#,#,#,O,#,#,D,O,O
# O,O,O,#,O,O,O,→,↓,O
# O,#,O,#,O,O,#,↑,↓,O
# S,→,→,→,→,→,→,↑,↓,O
# O,O,O,#,P,O,#,O,→,E
# O,O,O,#,O,O,O,#,O,O
# O,O,O,#,O,O,#,#,O,O
# O,O,#,O,O,O,#,O,O,O
# O,O,O,O,O,O,O,O,O,O

91,2,1,0,0,0,34,0.128,0.715368
# Map Data Below
# O,O,O,O,O,O,O,O,O,O
# O,O,#,O,O,O,O,O,→,E
# O,#,#,O,#,O,#,#,↑,O
# O,O,O,O,O,#,O,#,↑,O
# O,#,#,O,#,#,O,O,↑,O
# O,O,O,O,O,P,O,O,↑,O
# S,→,→,→,→,→,→,→,↑,O
# O,O,#,#,#,#,D,O,O,O
# O,O,#,O,O,#,O,O,O,O
# O,O,O,O,O,O,O,O,O,O

92,2,1,0,0,0,30,0.127,0.715368
# Map Data Below
# O,O,O,O,O,O,O,O,O,O
# O,O,#,O,O,O,O,#,#,O
# S,→,→,→,→,→,↓,O,O,O
# O,O,#,#,P,#,↓,#,O,O
# O,O,#,O,O,#,↓,O,O,O
# O,O,#,O,O,#,↓,O,#,O
# O,#,#,O,O,#,↓,O,#,O
# O,O,#,O,O,O,→,→,→,E
# O,O,O,O,#,O,D,O,O,O
# O,O,O,O,O,O,O,O,O,O

93,1,1,11,0,0,74,0.1,1
# Map Data Below
# O,O,O,O,O,O,O,O,O,O
# O,O,#,O,O,#,O,O,#,O
# O,O,O,O,O,D,#,#,O,O
# S,→,→,→,→,→,→,→,↓,O
# O,O,O,O,P,O,O,O,↓,O
# O,#,#,O,O,#,O,#,↓,O
# O,#,#,#,O,#,O,#,↓,O
# O,#,O,O,#,O,O,#,↓,O
# O,O,O,O,#,O,O,O,→,E
# O,O,O,O,O,O,O,O,O,O

94,1,1,13,0,0,56,0.103,0.7654321
# Map Data Below
# O,O,O,O,O,O,O,O,O,O
# O,#,O,#,#,O,P,O,D,O
# S,→,→,→,→,→,→,→,→,E
# O,O,#,O,O,#,O,#,#,O
# O,#,#,#,O,#,#,O,#,O
# O,O,O,O,#,O,O,O,O,O
# O,#,O,O,O,O,O,O,#,O
# O,O,#,O,O,O,#,O,O,O
# O,#,O,O,O,O,O,O,#,O
# O,O,O,O,O,O,O,O,O,O

95,2,1,0,0,0,26,0.128,0.6964285
# Map Data Below
# O,O,O,O,O,O,O,O,O,O
# O,#,O,O,#,O,#,O,O,O
# O,O,O,O,O,#,O,O,#,O
# O,O,O,O,O,#,#,#,O,O
# O,O,#,#,O,O,#,O,O,O
# O,O,O,O,O,O,#,O,O,O
# O,#,#,#,O,#,→,→,→,E
# S,→,→,→,→,→,↑,D,#,O
# O,O,#,P,O,#,#,O,O,O
# O,O,O,O,O,O,O,O,O,O

96,2,1,0,0,0,30,0.126,0.6964285
# Map Data Below
# O,O,O,O,O,O,O,O,O,O
# O,O,O,O,O,#,#,#,O,O
# O,O,#,#,O,O,#,O,O,O
# O,O,O,O,O,#,O,O,→,E
# S,→,→,→,→,→,→,↓,↑,O
# O,#,P,#,#,O,O,↓,↑,O
# O,O,O,O,#,O,O,→,↑,O
# O,O,#,O,O,O,#,D,#,O
# O,O,O,#,#,#,O,O,#,O
# O,O,O,O,O,O,O,O,O,O

97,1,5,75,0,4,382,0.103,0.7654321
# Map Data Below
# O,O,O,O,O,O,O,O,O,O
# O,#,O,#,#,O,O,→,→,E
# O,#,#,O,O,#,O,↑,D,O
# O,O,P,O,O,O,O,↑,←,O
# S,→,→,→,→,→,→,→,↑,O
# O,#,O,#,O,O,#,O,#,O
# O,O,O,O,O,O,O,O,O,O
# O,O,#,#,#,#,O,O,O,O
# O,#,O,#,O,O,#,#,O,O
# O,O,O,O,O,O,O,O,O,O

98,1,2,25,1,1,104,0.097,1
# Map Data Below
# O,O,O,O,O,O,O,O,O,O
# S,→,→,↓,#,O,O,D,O,O
# O,#,O,→,→,→,→,→,→,E
# O,O,O,P,O,O,O,#,#,O
# O,#,O,#,#,O,#,#,#,O
# O,#,O,O,O,O,O,#,O,O
# O,#,O,O,O,O,O,O,O,O
# O,#,#,O,#,O,#,O,#,O
# O,#,O,O,#,O,O,O,O,O
# O,O,O,O,O,O,O,O,O,O

99,2,1,0,0,0,20,0.118,0.715368
# Map Data Below
# O,O,O,O,O,O,O,O,O,O
# O,O,O,O,O,O,#,O,O,O
# O,O,O,O,#,O,O,O,O,O
# O,O,O,O,O,#,#,#,#,O
# O,O,O,O,O,O,O,#,O,O
# O,O,#,#,#,#,#,#,O,O
# S,→,→,→,→,→,→,→,→,E
# O,#,#,O,#,#,P,#,D,O
# O,O,O,O,O,#,O,O,#,O
# O,O,O,O,O,O,O,O,O,O

100,1,1,12,0,0,66,0.105,0.7654321
# Map Data Below
# O,O,O,O,O,O,O,O,O,O
# O,O,O,O,#,O,O,#,→,E
# O,#,#,O,O,O,O,O,↑,O
# O,O,#,O,O,#,O,#,↑,O
# O,O,O,#,O,O,O,O,↑,O
# O,O,P,#,O,#,#,#,↑,O
# S,→,→,→,→,→,→,→,↑,O
# O,O,#,#,O,#,D,O,O,O
# O,O,#,O,#,O,#,O,O,O
# O,O,O,O,O,O,O,O,O,O

# Final Map (No Stats)
# O,O,O,O,O,O,O,O,O,O
# O,O,O,#,#,O,#,#,#,O
# O,#,O,O,O,#,O,#,#,O
# S,→,→,→,↓,P,#,#,#,O
# O,O,#,O,→,→,→,→,→,E
# O,O,O,#,O,O,D,O,O,O
# O,O,O,#,#,#,#,O,O,O
# O,O,#,O,O,O,#,O,O,O
# O,O,O,O,O,O,O,O,O,O
# O,O,O,O,O,O,O,O,O,O

