Iteration,Difficulty,Attempts,Backtracks,NearSolves,Resets,TimeTaken,GATime,BestFitness
# O,D,↓,←,#,O,→,→,↓,O
# O,#,↓,P,#,P,↑,↓,←,O
# O,#,→,→,→,→,↑,↓,O,O
# O,#,#,O,P,O,P,↓,→,E
# O,↓,←,←,←,←,←,←,↑,O
# O,→,→,↓,D,#,D,O,↑,O
# O,D,O,→,→,→,→,→,↑,O
# O,O,O,O,O,O,O,O,O,O

23,7,1,3,0,0,44,0.658,0.7313797
# Map Data Below
# O,O,O,O,O,O,O,O,O,O
# O,D,O,→,→,→,→,→,↓,O
# O,→,→,↑,P,↓,←,←,←,O
# O,↑,O,P,↓,←,#,O,D,O
# O,↑,P,#,→,→,→,↓,#,O
# O,↑,←,←,#,O,#,→,↓,O
# O,O,P,↑,←,O,#,D,↓,O
# S,→,↓,D,↑,O,O,O,→,E
# O,#,→,→,↑,#,#,#,O,O
# O,O,O,O,O,O,O,O,O,O

24,8,1,3,0,0,28,1.85,0.564207
# Map Data Below
# O,O,O,O,O,O,O,O,O,O
# S,→,→,→,↓,D,#,O,→,E
# O,#,O,P,→,↓,O,O,↑,O
# O,D,O,#,O,↓,#,#,↑,O
# O,↓,←,←,←,←,#,O,↑,O
# O,→,→,→,↓,P,O,#,↑,O
# O,D,#,P,↓,O,O,#,↑,O
# O,↓,←,←,←,#,O,O,↑,O
# O,→,→,→,→,→,→,→,↑,O
# O,O,O,O,O,O,O,O,O,O

25,8,1,5,0,0,40,1.666,0.5861749
# Map Data Below
# O,O,O,O,O,O,O,O,O,O
# O,O,#,#,#,O,→,→,↓,O
# O,P,#,D,O,P,↑,←,↓,O
# O,→,→,→,→,→,↓,↑,↓,O
# S,↑,O,O,P,O,↓,↑,↓,O
# O,↓,←,←,←,P,↓,↑,↓,O
# O,↓,O,D,↑,←,←,↑,↓,O
# O,→,→,→,→,→,→,↑,↓,O
# O,D,#,#,#,#,O,D,→,E
# O,O,O,O,O,O,O,O,O,O

26,8,1,6,0,0,36,1.84,0.619763
# Map Data Below
# O,O,O,O,O,O,O,O,O,O
