Iteration,Difficulty,Attempts,Backtracks,NearSolves,Resets,TimeTaken,GATime,BestFitness
# O,#,→,→,→,→,↑,#,#,O
# O,O,O,O,O,O,O,O,O,O

35,5,1,3,0,0,34,0,0
# Map Data Below
# O,O,O,O,O,O,O,O,O,O
# O,#,#,#,→,→,→,→,↓,O
# O,#,#,D,↑,←,←,←,↓,O
# O,#,→,→,→,→,↓,↑,↓,O
# O,O,↑,D,#,O,↓,↑,→,E
# O,D,↑,←,←,←,↓,↑,O,O
# O,→,→,→,↓,↑,↓,↑,#,O
# S,↑,O,#,→,↑,→,↑,O,O
# O,P,#,#,P,O,P,#,#,O
# O,O,O,O,O,O,O,O,O,O

36,5,1,0,0,0,22,0,0
# Map Data Below
# O,O,O,O,O,O,O,O,O,O
# O,O,#,O,O,O,O,O,O,O
# O,O,O,O,O,O,O,O,→,E
# O,O,O,#,#,#,#,#,↑,O
# O,O,O,#,O,O,#,D,↑,O
# O,#,O,#,#,#,O,→,↑,O
# O,→,→,↓,P,O,→,↑,O,O
# S,↑,D,→,→,→,↑,P,#,O
# O,O,O,O,O,O,O,O,O,O
# O,O,O,O,O,O,O,O,O,O

37,5,1,0,0,0,18,0,0
# Map Data Below
# O,O,O,O,O,O,O,O,O,O
# O,O,D,→,→,↓,P,O,#,O
# S,→,↓,↑,#,→,→,→,↓,O
# O,O,→,↑,O,O,D,O,↓,O
# O,O,P,O,O,O,#,O,→,E
# O,O,#,#,#,#,O,O,O,O
# O,#,O,O,O,O,O,O,O,O
# O,O,#,O,O,#,#,#,O,O
# O,O,O,O,O,O,O,O,#,O
# O,O,O,O,O,O,O,O,O,O

38,5,1,1,0,0,28,0,0
# Map Data Below
# O,O,O,O,O,O,O,O,O,O
# O,O,#,#,#,#,O,#,O,O
# O,O,P,#,#,O,O,O,O,O
# O,O,→,→,→,→,→,↓,→,E
# O,→,↑,O,O,#,O,→,↑,O
# O,↑,D,O,#,O,O,D,O,O
# O,↑,←,←,←,#,O,O,O,O
# S,→,→,→,↑,P,O,#,O,O
# O,#,O,O,#,O,O,O,O,O
# O,O,O,O,O,O,O,O,O,O

39,5,1,0,0,0,27,0,0
# Map Data Below
# O,O,O,O,O,O,O,O,O,O
# O,#,#,O,D,O,O,#,P,O
# O,P,O,#,→,→,→,→,↓,O
# O,→,→,→,↑,↓,←,←,←,O
# O,↑,#,O,#,↓,D,#,O,O
# O,↑,O,#,O,→,→,→,↓,O
# O,↑,O,O,O,O,O,O,↓,O
# S,↑,#,O,O,O,#,O,↓,O
# O,#,#,O,O,O,O,#,→,E
# O,O,O,O,O,O,O,O,O,O

40,5,1,2,0,0,21,0,0
# Map Data Below
# O,O,O,O,O,O,O,O,O,O
# O,O,O,P,O,O,O,O,O,O
# O,D,→,↓,O,O,O,#,#,O
# S,→,↑,↓,O,#,O,O,O,O
# O,O,P,↓,O,#,O,O,→,E
# O,O,↓,←,#,#,#,O,↑,O
# O,#,→,→,→,→,→,→,↑,O
# O,O,D,#,O,O,O,#,O,O
# O,O,#,#,O,O,O,O,#,O
# O,O,O,O,O,O,O,O,O,O

41,5,1,0,0,0,19,0,0
# Map Data Below
# O,O,O,O,O,O,O,O,O,O
# O,O,O,O,O,P,#,O,#,O
# S,→,→,→,→,↓,D,O,#,O
# O,O,O,#,#,→,→,→,↓,O
# O,#,O,#,#,D,O,P,↓,O
# O,O,O,O,#,↓,←,←,←,O
# O,O,#,O,#,→,→,→,→,E
# O,O,O,O,O,O,O,O,O,O
# O,#,O,O,#,O,O,O,O,O
# O,O,O,O,O,O,O,O,O,O

42,5,1,1,0,0,20,0,0
# Map Data Below
# O,O,O,O,O,O,O,O,O,O
# O,#,O,#,#,O,O,O,O,O
# S,↓,#,O,#,#,#,O,#,O
# O,→,→,→,→,↓,P,O,O,O
# O,P,O,D,O,→,→,↓,→,E
# O,O,#,O,#,#,D,↓,↑,O
# O,O,O,O,↓,←,←,←,↑,O
# O,O,O,O,↓,P,#,D,↑,O
# O,O,O,#,→,→,→,→,↑,O
# O,O,O,O,O,O,O,O,O,O

43,5,1,2,0,0,25,0,0
# Map Data Below
# O,O,O,O,O,O,O,O,O,O
# O,#,O,O,O,#,O,D,#,O
# O,#,O,O,O,O,O,→,↓,O
# S,↓,#,D,O,#,→,↑,↓,O
# O,↓,#,→,→,→,↑,P,↓,O
# O,↓,O,↑,O,#,#,O,→,E
# O,→,→,↑,O,O,#,O,#,O
# O,P,#,O,O,O,#,O,O,O
# O,O,O,O,O,O,O,O,O,O
# O,O,O,O,O,O,O,O,O,O

44,5,1,10,0,0,34,0,0
# Map Data Below
# O,O,O,O,O,O,O,O,O,O
# O,#,#,#,#,O,#,O,O,O
# O,O,O,O,#,#,O,O,O,O
# O,O,O,O,O,#,#,O,#,O
# O,O,O,→,→,→,↓,D,→,E
# O,O,O,↑,P,O,→,→,↑,O
# O,#,D,↑,←,←,←,O,#,O
# O,O,O,O,O,P,↑,O,O,O
# S,→,→,→,→,→,↑,O,#,O
# O,O,O,O,O,O,O,O,O,O

45,5,1,3,0,0,28,0,0
# Map Data Below
# O,O,O,O,O,O,O,O,O,O
# O,O,O,#,#,#,O,O,O,O
# O,O,#,O,O,O,#,#,O,O
# O,O,O,#,#,#,O,P,O,O
# O,O,→,→,→,↓,P,→,↓,O
# S,→,↑,P,O,→,→,↑,↓,O
# O,#,D,O,O,D,↓,←,←,O
# O,O,O,#,#,O,→,→,↓,O
# O,O,O,O,O,#,D,O,→,E
# O,O,O,O,O,O,O,O,O,O

46,5,1,6,0,0,41,0,0
# Map Data Below
# O,O,O,O,O,O,O,O,O,O
# O,#,O,D,O,#,O,O,#,O
# O,O,→,→,→,→,→,→,↓,O
# O,O,↑,P,#,O,#,#,↓,O
# O,O,↑,←,D,#,O,O,↓,O
# O,O,O,↑,←,P,#,O,↓,O
# O,#,P,#,↑,←,O,O,↓,O
# S,→,↓,O,#,↑,O,#,↓,O
# O,D,→,→,→,↑,#,O,→,E
# O,O,O,O,O,O,O,O,O,O

47,5,1,6,0,0,42,0,0
# Map Data Below
# O,O,O,O,O,O,O,O,O,O
# O,#,P,→,→,→,→,↓,→,E
# O,O,→,↑,P,O,#,↓,↑,O
# O,#,↑,←,↓,←,←,↓,↑,O
# S,→,↓,↑,←,D,↑,↓,↑,O
# O,O,→,→,↓,#,↑,↓,↑,O
# O,O,P,#,→,→,↑,→,↑,O
# O,#,#,O,D,#,O,D,O,O
# O,#,#,#,O,#,#,O,O,O
# O,O,O,O,O,O,O,O,O,O

48,5,1,4,0,0,38,0,0
# Map Data Below
# O,O,O,O,O,O,O,O,O,O
# O,O,O,→,→,→,→,→,↓,O
# O,O,D,↑,←,D,#,#,↓,O
# O,O,O,P,↑,←,O,#,↓,O
# O,O,O,O,O,↑,O,#,↓,O
# O,#,O,O,O,↑,#,O,→,E
# O,O,#,O,O,↑,#,#,O,O
# O,O,O,O,O,↑,O,#,#,O
# S,→,→,→,→,↑,P,#,#,O
# O,O,O,O,O,O,O,O,O,O

49,5,1,49,0,0,78,0,0
# Map Data Below
# O,O,O,O,O,O,O,O,O,O
# S,→,↓,O,O,O,#,D,#,O
# O,O,→,→,↓,O,O,→,↓,O
# O,O,P,O,↓,P,#,↑,→,E
# O,#,O,O,→,→,→,↑,O,O
# O,O,#,#,#,D,O,O,O,O
# O,#,O,O,O,O,O,O,O,O
# O,O,#,#,#,O,O,O,O,O
# O,O,O,O,O,#,O,O,#,O
# O,O,O,O,O,O,O,O,O,O

50,5,1,4,0,0,34,0,0
# Map Data Below
# O,O,O,O,O,O,O,O,O,O
# O,O,#,O,#,O,#,#,O,O
# O,O,#,O,#,O,→,→,↓,O
# O,O,P,O,D,→,↑,P,↓,O
# O,→,→,→,→,↑,P,↓,←,O
# O,↑,D,O,↓,←,←,←,P,O
# O,↑,O,O,→,→,→,→,→,E
# S,↑,#,#,D,O,#,#,D,O
# O,O,O,#,O,O,#,O,#,O
# O,O,O,O,O,O,O,O,O,O

51,5,1,0,0,0,22,0,0
# Map Data Below
# O,O,O,O,O,O,O,O,O,O
# S,↓,P,#,O,D,O,#,O,O
# O,→,→,→,→,↓,O,#,O,O
# O,#,O,O,↓,←,O,O,→,E
# O,O,#,#,↓,O,#,O,↑,O
# O,O,O,O,↓,#,O,#,↑,O
# O,O,O,D,→,→,→,→,↑,O
# O,O,O,O,P,O,O,O,#,O
# O,#,O,#,O,#,O,O,O,O
# O,O,O,O,O,O,O,O,O,O

52,5,1,0,0,0,24,0,0
# Map Data Below
# O,O,O,O,O,O,O,O,O,O
# O,O,O,O,O,O,D,O,O,O
# O,P,O,O,#,→,→,→,↓,O
# O,→,→,↓,P,↑,←,←,→,E
# O,↑,#,→,→,↓,D,↑,O,O
# O,↑,#,O,P,→,→,↑,O,O
# S,↑,#,#,#,O,O,D,#,O
# O,#,O,#,O,O,O,O,O,O
# O,#,O,#,#,O,#,O,O,O
# O,O,O,O,O,O,O,O,O,O

53,5,1,0,0,0,23,0,0
# Map Data Below
# O,O,O,O,O,O,O,O,O,O
# O,O,O,O,O,O,O,#,#,O
# S,→,→,↓,#,O,O,O,#,O
# O,P,#,↓,O,#,→,→,↓,O
# O,#,↓,←,O,#,↑,P,→,E
# O,↓,←,D,#,O,↑,←,#,O
# O,↓,P,O,O,O,D,↑,O,O
# O,→,→,→,→,→,→,↑,O,O
# O,D,#,O,O,#,O,O,#,O
# O,O,O,O,O,O,O,O,O,O

54,5,1,3,0,0,27,0,0
# Map Data Below
# O,O,O,O,O,O,O,O,O,O
# O,O,#,O,#,O,#,O,#,O
# O,#,O,P,#,#,O,#,O,O
